case_id,summary,status,time_to_solve,lat,lon,date_reported,location_desc
90cdb02c-dd8e-4235-98a6-de8db3c2decb,"Career only whose age community.","Under Investigation",21,-70.8266035,164.405973,2024-09-06,Crystalville
90dc8e1c-547e-4584-824d-bbe5fc46d69e,"Share series yourself unit participant.","Under Investigation",34,10.0036605,170.896918,2024-09-06,Youngport
91302b74-132d-4315-bd79-b5151399961f,"Traditional run hope site management.",Open,73,23.411087,94.112713,2024-08-30,Taylormouth
91bdda54-f6f6-4d2d-9a7b-7ac9d2dc7c01,"Successful reason ask simply no end.",Open,22,37.0640505,-178.898454,2024-07-15,Millerville
91c713fa-c0c3-4957-b190-570556ccf304,"Month than military across success author teach.","Under Investigation",55,-52.0151,34.079159,2024-08-23,Rhondaburgh
91e451ed-5cfa-49c2-a9f5-f670709d0ae2,"Beat law available into approach parent.",Closed,42,27.644836,-2.478652,2024-06-12,Bellberg
92cc907f-9435-4ce5-8fa1-cfcdb9e910d7,"Physical capital above serve.",Closed,70,-79.847974,-28.793149,2024-12-06,Michellehaven
92e48cfc-c93e-47a6-847d-7fb055a4b94e,"Benefit body new week the plant interview.",Closed,81,9.9000995,158.639395,2024-11-04,"Port Jesse"
92f3fe83-baad-4842-8a0b-4b5d614e842d,"Attorney no stage area bad about side coach.",Closed,5,28.3399245,1.681992,2024-08-20,Johnsonborough
93803c53-6052-411f-9cf0-1b477349b9da,"Minute stop act remain put ok somebody which.",Open,41,-81.533534,-123.968262,2024-07-23,Katherineville
93826144-910d-4c84-b785-0e7d3d5e04f2,"Management toward resource too first.",Open,16,56.4021845,102.239815,2024-09-20,"North Benjaminmouth"
93870c1e-5268-4612-a781-69a382fcf074,"Ago leader example away thing want fine.","Under Investigation",23,39.8045615,162.855308,2025-02-08,Parkerside
93c52ab4-0e5c-425e-b266-3b4a3fb2d4e4,"Top head listen laugh cup according.",Closed,90,28.1090535,-137.654037,2024-06-28,"Lake David"
93e73e81-a443-4199-8083-4d77e91bc234,"Behavior yes that up surface as.","Under Investigation",18,-53.529012,61.935456,2024-07-01,"South Staceyside"
950b3468-9744-4556-a3ca-f91317792322,"They serve improve seek per.",Open,30,76.8564075,112.489591,2024-07-22,Randyton
952a7f69-a71e-4ec4-94bc-f91b664d1932,"Effect reduce summer.",Open,8,-43.4477755,158.301639,2024-10-10,"East Amychester"
95de714b-2ef3-4553-b7e6-1acb7e4f39b9,"Us box could I minute man piece analysis.",Open,77,-71.5720435,-177.645241,2025-03-01,"West Joshua"
9633df9b-b74e-4746-8612-63e5d1577235,"Identify radio with professor eight go deep evening.",Closed,8,36.066394,-2.499535,2025-03-19,Lisaburgh
96be5b2d-745c-4ca3-a5bd-001adf5c9d45,"Another individual here contain become.",Closed,25,26.426865,-58.974316,2024-08-15,"North Amberfort"
976ddc29-846d-4ac2-bff9-6829a1dcd9e1,"Their still line response.",Closed,59,-72.484065,100.356777,2024-12-28,"North Randall"
97bab930-0338-432c-967d-9b78c09053f8,"Conference cut level drop together.",Open,27,-86.610434,60.209987,2024-08-28,Wongborough
97f63182-a4a2-4635-b13c-a0dc2c7b9368,"Discussion site history seem sport thousand.","Under Investigation",43,52.4132585,-150.7636,2025-03-12,Fowlerbury
97fc37bb-3ef8-4080-a269-22544652795c,"Nature adult follow official drive firm.",Closed,81,-73.9382855,-178.708793,2024-07-25,"South Mary"
97fdab8f-b2de-4329-9a2f-83dad9e47b8f,"Agency travel great PM.",Open,51,-30.851704,-176.209758,2024-07-11,"New Gabrielle"
98268fb3-d4f3-47fe-920f-d5fe75acfe8f,"Attack be same during material.","Under Investigation",33,-29.250497,51.871004,2024-07-15,"Lake Jessicachester"
98339bed-8635-4700-9380-ef5dedf2d348,"Word moment pay action.",Open,61,58.453743,-64.520366,2024-10-29,"New Ronnie"
98684a6a-df21-40cd-abc6-ff018bd47eaa,"Community because threat ready better add.","Under Investigation",62,-37.426841,59.258833,2024-06-03,Leeville
98c1b03f-0fc3-4f83-85da-41afffdea7c0,"Him middle full address Democrat serious single evidence.",Closed,63,-63.9421785,159.22779,2024-06-14,Jeffreyfort
99acecdb-7740-42e6-81c2-be142d88f6b0,"Major plan talk who degree.","Under Investigation",3,15.7379725,90.927101,2024-11-21,"Port Michael"
99af9d33-54d6-498e-a065-ef261adcdb54,"Special machine then realize security catch.",Closed,60,-8.3039125,56.087415,2024-07-24,Doylehaven
9a29065a-d9ec-422d-a657-b637234d1294,"Table simple mention under north.","Under Investigation",85,-6.782902,-4.164549,2025-03-18,Lewisbury
9b4c6eef-ee67-4beb-ba5e-5bb762c8d71f,"Style place than sister.","Under Investigation",69,46.021536,66.506661,2025-03-18,Mackenzieton
9b76e8ff-156e-4e96-9fbd-903d48275a46,"Dark one enough sell wall future kitchen.","Under Investigation",62,81.051818,94.643946,2024-12-31,Jacksonberg
9b895a1a-7fa1-482b-a010-9db2ecce5443,"Husband fight economy.",Closed,74,-86.334749,66.312516,2025-01-03,Matthewmouth
9be8f427-b323-4206-80dd-ff3def8a43b6,"Side success vote company.",Closed,7,-6.142467,-163.075885,2025-01-21,Gravesbury
9d198ba0-d71d-44ec-9ea5-9ddd54e0bc6d,"Safe us ever choose yet.",Closed,87,-9.3721035,19.538179,2025-04-24,Hannahshire
9d3a825e-8ebf-471c-b465-7c367060a122,"Event make in role great education.",Closed,76,78.2741465,-83.025459,2024-08-10,Jamesburgh
9d5bfadd-a592-4270-9807-5c905cd9d43a,"Bar color beat smile even.",Open,60,0.058896,-160.859692,2024-11-28,"Port Angelaberg"
9e17f636-bb3a-4fdf-b05d-ba3d5d81acf6,"Structure half difficult explain home carry.",Closed,51,16.909901,148.04851,2025-02-22,Davisburgh
9e392bd1-2bc2-4e1d-8532-043d9d1927dd,"The surface Mrs seek talk reason everything.",Open,24,27.436764,-74.732938,2024-09-08,Carrillobury
9e94a718-d7a9-4402-be63-0b4fe192c0bd,"Fund improve heart spring.",Closed,25,42.003245,-98.774974,2024-09-20,Danielshire
9ec0dc55-0a98-4ee7-9bd2-27f119eef311,"Almost onto around tend arrive soldier.",Closed,69,-22.1047245,-162.215404,2025-05-11,Bowmanland
9eeae5a9-a3b1-4a10-a636-02a7f3da51f1,"Floor plan research meet prove team red.","Under Investigation",45,-10.7583055,-40.895283,2024-06-28,Onealside
9f10b464-a902-4983-9d23-679af82f8f63,"Anything management beautiful room money better turn.",Closed,7,-26.7544195,-60.596197,2024-11-13,Matthewmouth
9f64a35e-3607-4eec-930d-e50cae89fbc4,"All sometimes director building paper.",Open,67,2.2492985,71.638705,2024-10-21,Chenberg
9f80fb9d-62c5-4ba0-8f1c-25aee46d1094,"Take with character.",Open,39,-31.7169995,97.35471,2024-06-22,"West Virginiashire"
9fb9e915-a162-49b4-b93a-a41b3f46206c,"Affect way daughter operation good trip newspaper seem.","Under Investigation",81,-12.2590645,-132.903843,2024-08-17,Smithstad
9fc7bebc-f01c-4521-b312-ac0a535ba80e,"Natural writer pay current no between I hotel.","Under Investigation",68,22.4921635,57.910577,2025-05-20,Arellanofort
9fd87f81-c642-4c1e-84f4-29e78db8bbbc,"Pressure where assume training catch anyone pattern.","Under Investigation",84,-60.77089,-2.130143,2025-01-02,Timothyborough
a03d6b69-43d8-4d58-aa3a-dc752c765fb2,"Scene door long report why specific paper.",Open,63,-66.929038,173.236668,2025-02-28,"Lake Cynthiachester"
a0f1f739-fcb4-4084-8b84-8744231e11d9,"Arm law lead all.",Closed,84,-29.5757405,-11.234633,2024-09-30,Parkhaven
a230bc47-017e-45ec-a9a0-815fa4897718,"Couple even stuff he by.",Open,30,-59.27383,-115.964962,2025-02-22,"East David"
a246eb0b-89d2-4e3b-add7-e5a0b788ca18,"Throw keep street kid.",Open,81,87.7785575,-46.437463,2025-04-25,Claudiaberg
a2bcf919-4c4e-4c7f-89ff-66b36ee4fe55,"Follow history together choose race.","Under Investigation",54,53.04275,-104.517825,2024-06-05,Saraborough
a2bebe99-6dd2-4529-ac33-fa7a60769d70,"Standard near cover action shake place.","Under Investigation",41,84.481143,-177.930209,2024-11-14,"North Susanberg"
a343d320-0386-473b-9332-aefe4505ab5c,"Fish share one trip put.",Closed,61,67.92548,-41.955133,2025-01-17,"North Michelle"
a397b18c-4a88-4ffb-95cc-9d34acc9e993,"Situation western rest outside officer threat movement huge.","Under Investigation",3,-49.498564,-87.239578,2025-03-05,"East Brian"
a3d31941-d5ec-4f1b-8dfa-7e9cf9f74fe3,"Kind similar cell manager.","Under Investigation",88,78.540697,-137.261297,2024-08-06,"Lake Daniel"
a3ee466e-1409-494d-954b-91c394c0d08a,"Author option until avoid old you whom.",Open,7,9.1568135,-58.15261,2024-06-25,Anthonyshire
a3eebe72-c128-4b30-938a-3dabf38a1cf9,"Loss age month majority.","Under Investigation",35,76.877002,-57.079699,2025-05-07,Scotthaven
a43c5ee3-5a75-48b3-8f73-5448d3a1a088,"When she community girl.",Closed,23,-54.760993,45.838892,2024-08-08,"East Ericmouth"
a443fb2f-6e18-4b69-99b8-fa432aa286c3,"Case among religious two.",Open,79,58.208439,-99.956565,2025-04-29,Timothychester
a44ed449-2bbb-479a-b3a2-8de4edbc2b79,"Because trouble coach.",Closed,34,70.9916445,-146.051183,2024-07-07,"New Richard"
a465b4f5-148a-441e-83fd-1d4071e5ab3f,"Reduce majority report religious mention.",Open,3,30.566982,-50.315793,2024-12-19,Thomasshire
a480454b-3640-4a6a-855b-47596313ecb6,"Just management significant these technology property.",Closed,19,63.0026085,-20.239132,2025-05-10,"New Bradleyview"
a497faca-3085-4e2e-82ff-d026a04f09a4,"At key much action challenge bill.",Closed,21,6.6470065,92.839522,2025-04-06,Ochoaton
a4d5b2f9-add0-4f80-aae2-802e3697a231,"National place paper those role seat.",Closed,71,75.400796,158.585736,2024-07-09,"South Williamfurt"
a4f11062-2642-45c2-a741-5580d51477b1,"Forget discover represent yourself.",Open,55,-12.5378775,-15.325797,2024-10-29,Thomasberg
a51f2098-7dab-4a75-b799-198e44d05a5b,"Police air window never price agency available.",Open,29,26.1605445,-23.307461,2025-02-08,Hernandezville
a5999771-faf8-408a-8232-7ab5d2aa3e32,"Especially bank page.","Under Investigation",69,-40.254794,121.300095,2024-11-01,Morrisland
a5d11d8b-3333-4793-bce1-66c8f0be9191,"Foreign player base military.",Open,69,6.148843,-59.863506,2025-01-19,"Port John"
a5ef928e-7324-44d2-bacb-dbfe21720b60,"Among company education free least.","Under Investigation",23,-45.3558365,176.123284,2025-01-24,Katherinefort
a6377787-c830-4379-8a5a-8ae9684eb4c5,"Present black decision parent trip base ability well.",Open,78,46.075071,-157.579817,2025-02-16,Amyside
a63a5388-6105-4808-acd5-f5047a4a0fa6,"Evidence no you politics read five.",Open,86,-42.28337,-99.809033,2024-12-14,Brownmouth
a67125e4-480d-442d-8504-625cf3e3b6ec,"Owner child executive once choice.",Closed,73,-68.936199,-137.435059,2024-06-06,Aliciachester
a6cd4835-23fe-4cec-abc9-f8d689cc691a,"Society meet team subject return focus Democrat little.","Under Investigation",46,10.931902,-70.467417,2024-11-20,"New Anthonyland"
a7743ee1-f56e-4b76-9cda-4313d66b79a4,"Building stay nature talk.",Open,88,-19.3433005,10.446337,2024-09-01,"New Michael"
a7b4b9b9-1a76-47b3-be30-f710f8f4a4e0,"Ago accept risk bill south phone small.",Open,89,54.589587,-4.990393,2025-05-17,Williamsfort
a7c4cce1-81de-4614-8b9b-a8ad7e970619,"Space realize already technology dinner war.",Open,64,-6.432057,-142.052411,2024-09-02,"New Paige"
a80e34ab-8516-4ce4-89b8-3542b8ae10b6,"Effect worker citizen year recent voice.",Open,6,-65.330874,30.713913,2025-02-20,"Lake Deborahfort"
a816f131-d215-4ad0-b946-ccb3d4d0f761,"Everyone police prevent body popular really.",Open,7,-10.361969,-57.195028,2025-03-22,"Lake Donnafurt"
a839bc56-1bde-48ea-8069-fed70fe29b32,"Heavy research he reality oil attention.",Open,89,-4.0363145,43.250123,2024-09-13,"New Ronaldmouth"
a8731ea2-251d-46b1-9158-1974fdfc6525,"Data face turn management figure cell current.",Open,6,-69.168685,57.984454,2024-08-31,"New Michael"
a8ac4234-f2d8-4ed8-a807-7104df284c54,"Society mouth book loss mission.",Closed,33,84.7825205,-1.315475,2024-11-21,Dillonshire
a963d301-ca4d-4289-8cff-ac4834fa37c3,"Those some expect hope hour entire.","Under Investigation",43,64.777726,-99.806025,2024-07-15,Jimmouth
a9c03c9d-f283-46f3-9051-aee85602421a,"Notice international short left.",Closed,21,-20.5818465,38.757,2024-12-01,"South Stacy"
a9cf6fed-4f61-4c95-ac8f-4c6114d5e859,"They against with strategy unit cold customer.",Closed,40,26.7700315,-80.381029,2025-01-06,Anthonybury
a9f14bd1-a706-4918-b1a5-52f4e9549eb2,"Baby their college kitchen.",Closed,82,87.4779835,38.644424,2024-08-16,Crystalmouth
aa2d020f-e45f-42a8-bc5f-c1aca5f835f6,"From maintain party particularly cover without.","Under Investigation",67,80.127396,-5.276613,2024-12-31,"North Jeremiah"
aa3b5a97-6071-42b4-9626-a1aa399053d2,"Hundred this plant east bank.",Closed,89,-11.69501,-54.06907,2024-08-04,"South Bonniestad"
aa3b9b70-402c-4645-ab81-2b3729d369e5,"Protect usually fear upon forget focus stop finish.",Open,70,15.5172355,179.072085,2024-06-07,Hollytown
aa53328c-f20f-43fd-9570-cd2c3a4839c5,"Sing approach often southern fall century activity six.",Closed,23,-20.1807995,-99.738074,2025-04-01,"East Justinport"
aaa46baf-b9e2-454a-8f5b-97e0d8db9f08,"Anything billion we field.",Closed,48,-30.9754475,-145.133109,2024-08-04,"Port William"
aafddf3f-0a10-41e5-9131-f9a201ca9e1f,"Account quality Mr themselves guess year director buy.",Open,79,-75.818855,-43.104359,2024-08-19,Bryantport
ab134113-4b99-4bcf-924f-6a2923d92c18,"Various despite matter.","Under Investigation",46,-54.827779,156.596212,2024-12-07,Claystad
ab6c7ec8-9ac1-4e81-8199-9e4bd9aab32b,"Class stuff state great.",Open,6,17.639142,94.607572,2024-05-31,"Port Michaelport"
ab759a31-019d-4538-921a-ee570caa5baf,"Why you next picture word identify.",Open,46,18.4471685,82.044236,2025-02-27,"West Cameronmouth"
abb07ff8-adcc-49c0-bc17-9e7b8d0eeadd,"Perhaps so under religious hear provide only.",Closed,77,-70.9288735,-57.952995,2024-12-18,"South Leahberg"
abe20929-722e-4b98-9903-e49337bd1c2a,"White live different than.",Closed,59,41.559481,147.826843,2024-10-22,"East Adam"
ac2cd832-c33b-4923-906c-e39f030689bb,"Gun push high risk.",Open,2,38.826817,-70.374105,2025-03-24,Davisport
ac949b2c-bc3b-432e-a78d-fa3f8c3d085d,"Economic certain child me.",Open,25,75.0833585,-79.402355,2024-10-29,Nashport
ace60eca-79bf-4d09-a481-a0aefa88c953,"Him specific which task choice employee.",Open,24,60.2123035,-57.239205,2024-09-10,Stuartburgh
ade8cb60-8899-46aa-b97e-1c93b622b4a7,"Production difficult top.",Closed,76,72.553681,10.651979,2024-08-02,"West Zacharyburgh"
adef7770-3bad-49b4-a153-63fc227ccb95,"The clear increase often.",Open,16,61.6862565,64.732587,2024-06-28,"South Brittanyburgh"
adf51e0c-49be-41a9-aafc-811109ff7b56,"Special bank modern foot.",Closed,85,-12.600811,32.041785,2024-10-02,"East Stephenton"
ae188a95-07ce-4214-9e9b-053becd3e3b1,"Per his exist spend case feel well.","Under Investigation",50,-0.6053035,148.85776,2024-07-17,Snyderburgh
ae7d0785-544a-4c24-b6e6-6951d7ef9904,"Series unit national executive Mrs.","Under Investigation",32,-65.249927,-141.957732,2024-08-26,Joshuatown
af5615e7-f585-472c-b30d-7d850f37b3ed,"Similar anyone reflect if say money.","Under Investigation",36,89.378793,153.61491,2024-07-25,"East James"
af64849f-b6c5-4741-9cc2-95e0b10c369e,"Artist create Democrat particularly.",Open,62,35.153831,8.988123,2025-01-04,"West Helenhaven"
afa857fe-9b56-4288-9612-d66c14d017c6,"Avoid report prove source action present sit happy.","Under Investigation",64,64.113611,-61.723315,2024-12-18,Kaitlynland
afb75912-ea22-4f0a-87ce-2bf49f268cc7,"Stand stand student project concern.",Closed,2,85.859518,107.957144,2024-08-10,"North Austinton"
b048a92e-e921-4df0-a398-e63016f0259d,"Start onto result form represent.",Open,2,-70.2000475,-16.387746,2024-10-18,"East Benjaminborough"
b06a8964-bd80-471b-80f7-20de16a000c7,"Executive usually week guy.",Open,11,27.4157865,97.323491,2025-03-17,"East Amyview"
b0b0c003-c439-439e-b513-dbeac9c255bd,"Performance become least reach.",Closed,81,59.2241925,-13.407992,2025-03-22,Beckchester
b16e9d5c-e4c2-462b-b8d8-05790fb30873,"Idea activity model condition.","Under Investigation",53,-44.9327745,-140.339637,2024-08-06,Meganport
b19ec647-045a-4bf4-9b36-0c065d98eb37,"Nor share enter.",Open,23,-4.9335505,-129.635199,2025-01-15,Mooremouth
b1ee64b9-0b92-4899-9470-4fce1950fa2f,"They ability girl discussion relate everybody Republican without.",Open,61,83.6291315,62.395614,2024-06-09,"Port Jeanland"
b244b138-f487-4806-b4fc-a95723dadadf,"Attorney article daughter drop develop describe without.","Under Investigation",48,-40.8893595,-55.521219,2024-09-09,Hickmanshire
b252dc2d-7d6b-4d3c-9ffd-60ba350066d1,"Discover relate interest machine entire.","Under Investigation",25,-86.396476,94.535673,2024-11-11,"Lake Dennisborough"
b27df683-e63a-4c21-91cd-ff883d4ddbc0,"Fall true way.",Open,49,-39.3658385,146.2198,2025-04-03,"Lake Jennifer"
b2a8234c-8eef-4103-9fc9-5cc49df1d8a0,"Official tough later his business anything seek office.",Closed,1,-26.2155485,179.831859,2024-07-05,Thomasstad
b2dab686-dc3a-4617-bc52-a28f1f636712,"State nice sure ground end including rate.",Closed,30,-39.4319995,8.073497,2024-05-24,Melissaborough
b301e1fd-2560-4de4-9958-9d583f560b65,"Relationship right run capital bill whom.","Under Investigation",23,-68.5357765,-23.430853,2025-05-20,"New Heather"
b3736b5a-2fd4-412e-825d-5161261aec42,"Garden total score they.",Closed,90,50.1228445,144.459037,2024-08-28,"West Rebecca"
b38d5b3d-b62b-44ce-aeec-87d36514afd1,"Score stage why.",Closed,20,19.964132,-6.741154,2025-01-10,"Port Jesseville"
b3aee54b-482b-40e8-9f98-88fd6181c6e6,"Technology sound six both hot customer and old.",Closed,90,-23.899509,112.085036,2024-06-02,"New Williebury"
b495b295-af82-4313-9d69-e31e9e72895d,"Together purpose woman night of form.",Closed,81,4.8314755,-166.937258,2024-07-23,"North Dale"
b4b56d51-4b12-4a8a-90d2-ed1f32bafd18,"Special public company word.","Under Investigation",88,59.846894,-170.053825,2025-01-24,"New Christopherchester"
b4e88150-00b3-430c-a9be-4292ab9e74cf,"Future crime painting themselves.",Open,8,-34.314453,119.732919,2024-06-20,Jonesstad
b517007c-4106-40e7-85f6-48294451aa5e,"Identify either final staff son maybe.","Under Investigation",9,-53.8785555,-132.655345,2024-08-15,"East Marytown"
b527babf-d21a-4af2-b2ff-792af09a09cc,"Take program rock someone.","Under Investigation",53,-68.2239005,43.876924,2024-07-17,Gibsontown
b591e406-831f-4c53-bc3d-82706ae54b8e,"Visit there history lay then.",Open,67,-12.502502,53.865373,2024-07-06,Cookton
b5a68029-41b3-4e44-8ef8-bd954c4df5e7,"Law senior determine central dog middle store.","Under Investigation",11,0.4142135,-153.395365,2024-06-16,"New Denise"
b5e227fc-a976-4faa-a1eb-a5a31430941d,"Perform near early television agree agency commercial.",Closed,75,53.216177,173.901507,2024-08-17,Susanstad
b73a6b06-37d4-455f-8ee2-bbde11c734b1,"Late which ago around hour positive.",Open,29,1.17528,-3.488518,2024-08-20,"New Lindafort"
b7794e22-fe28-4217-8fb6-122cbd4af773,"Fly just value few.",Open,24,51.1896335,172.969734,2025-04-30,"Port William"
b79b4d9f-78cd-4b71-9be6-edbdeff6b4dc,"Child main day good.",Closed,7,24.2669635,-133.45167,2024-07-05,Claudiamouth
b7a324f9-d45d-43be-855c-a22974779bd7,"Movie culture possible personal third study top.",Open,38,-87.410623,82.990368,2024-10-10,Jeffport
b7b2f44f-567d-405b-8d00-20dbe095b063,"Everybody understand officer.","Under Investigation",88,4.2831305,-66.266534,2024-07-04,Nguyenhaven
b7ff41f2-71ba-4511-bbbc-a28f8bbda5d9,"Continue although camera employee piece.","Under Investigation",50,-89.492701,6.704756,2025-03-12,Allenburgh
b85aad81-6488-4533-9e03-9f7b026a2065,"Car would oil budget.",Open,58,58.9771845,-22.717787,2025-01-11,Alexamouth
b8d06eb4-c8ea-4cd5-8f66-6eb46b48c09e,"Skill customer foot approach.",Closed,6,-56.281231,-131.469622,2025-03-05,Larafurt
b8e93d53-62db-408c-9fce-e49e3c3ba230,"Just break better late gas image similar.",Open,54,40.2792125,-149.541326,2024-11-14,Bryanfurt
b929515b-6797-4918-943a-0316d2cdb0db,"Middle daughter officer identify into nothing.","Under Investigation",60,0.6348045,117.617439,2024-08-19,"West Shannon"
b9531713-4ec2-444e-af2a-f465b3ad0625,"Stop place customer benefit follow case to month.","Under Investigation",25,-31.303623,-116.178608,2024-05-29,Taylorshire
b95bde3a-ca95-4e7f-887d-ec50f8460080,"Might eye draw first I reflect.",Open,70,55.8640175,-170.835455,2025-02-05,"New Cynthia"
ba1478ff-b5f5-4378-947b-19288e42e9cb,"Blood whom one game friend through bill.","Under Investigation",65,43.293011,172.520773,2025-01-11,"Lake Michelleland"
ba851b5f-a97e-42df-ae1a-8b52f3c4cc99,"Pull treat bar by approach movement.",Open,46,5.126495,34.705119,2024-08-10,"Lake Adrienneberg"
ba9ace34-77ef-4900-8bb8-7f80841f88b9,"Idea nothing follow feel like bar.",Open,57,59.4109605,-79.529683,2024-08-01,Josephport
bb1b4a9f-87c7-481b-a229-b85ee6221f4f,"Be PM into these dinner.",Open,9,88.4066625,-95.797046,2024-08-30,"Lake Matthewfort"
bb347de3-837e-444e-ae02-a92b76d83217,"Test ever movie turn fast party point.","Under Investigation",21,73.0211805,-40.856861,2025-02-21,Maryland
bb44e5d1-5b04-47fc-ae84-24e000250bf0,"Parent keep trouble actually grow require fire.",Open,67,-9.48365,159.623468,2025-04-26,"East Shawnaborough"
bba6d3d7-1133-4f4a-8958-7974307c587c,"Film sit walk himself hear game interest.",Closed,25,31.4795,-63.773511,2024-06-15,"Port Joseph"
bbb149a3-25df-4631-b91e-59b2e6f78eac,"Skin must left spend take effort.",Open,42,-75.5918825,-174.312589,2024-12-09,Lisaville
bc09630c-8bda-41eb-9d3e-c6c668ab248f,"Understand detail reason spend.",Open,66,10.2510835,89.148959,2025-01-17,"Port Kimberly"
bc115a32-186f-437a-aeff-da8a4c9f9318,"Agree shake deep three building.",Open,34,21.2396825,106.11629,2025-02-19,Angelaberg
bc1612e1-7372-45f8-8907-965049bff6a5,"High form rate imagine whole develop his information.",Closed,50,31.215243,110.267402,2025-01-09,"North Melindaport"
bc25b04a-8ef0-4834-8067-12bea362e313,"System conference shoulder current decision.","Under Investigation",71,79.975295,175.47591,2024-12-22,Laurenstad
bc2b4cba-3fbd-47f6-9f1e-7a847bd66d0f,"Tv wear leader term letter.",Open,32,18.458753,25.109791,2024-05-23,Ramseyport
bc2e62aa-4a5b-481b-bd49-869e8cd50c57,"Speak somebody two myself.","Under Investigation",25,58.024872,29.549289,2024-09-02,Michaelchester
bc7a8a8e-c85f-4ef2-8df7-f20af3d7ee69,"Several nation growth affect certainly computer rest.","Under Investigation",75,16.397856,-178.99594,2025-03-17,"East Matthew"
bc9cafe3-845b-453b-be4e-4e60cc9123db,"Daughter business indeed.","Under Investigation",70,-51.353165,19.091585,2025-01-28,"South Judithland"
bca172dc-e04d-4546-9f3c-7ac9883242eb,"Word entire surface per.",Open,12,-1.281556,-28.551174,2025-01-03,"East Jeremyfort"
bd1824c6-6000-4a59-b1ca-9a9d1ebca5ac,"Base race other determine produce lay foot.","Under Investigation",32,-55.279108,-114.832933,2024-06-06,"Port Josephstad"
bde23d38-8ad7-4179-8e39-6ac4bbe8e02e,"Market step civil process actually partner will.",Closed,70,22.5901715,-12.425403,2024-07-18,"East Heatherfurt"
be5efa95-7817-4bed-8a7d-797b2a6df4f6,"Ten article anyone support between book country.",Closed,20,-19.3309685,-152.70341,2024-08-21,Millerburgh
bf0be871-d695-4936-8b43-f062cf512a26,"Order live begin senior benefit.",Closed,59,23.6413855,-69.183901,2024-11-19,"East Wandabury"
bf0c3220-8648-4e94-8c9a-196de07afed2,"Painting operation face say.",Open,15,-84.950332,-71.591533,2024-12-01,Joneshaven
bf2bec3b-f3bd-4873-af69-0ab876d5c00c,"Safe apply analysis knowledge.",Closed,87,-21.2845145,41.214353,2025-01-14,"South Christopher"
bf340ca9-e7f9-40e0-8e35-f6957baa1de5,"See opportunity evidence participant center center listen.","Under Investigation",20,71.4115875,-175.290439,2024-11-18,Floresborough
bf6c0028-ebc2-4126-845d-9a3f77345a05,"Natural across member next both class under.",Closed,73,-27.7649335,157.849475,2025-01-20,"Port Bryanfort"
c01fa035-de89-4bf6-9f0a-00393862490f,"Much character rule space.",Closed,68,59.578619,37.011838,2024-07-23,Vazquezside
c040c701-9d00-40bd-a5f7-16002164f881,"Third somebody to analysis partner.","Under Investigation",78,-19.25315,-152.956263,2024-11-11,Phamville
c050eebc-ecd3-4477-9f8c-42ce469af265,"Important one carry campaign.",Closed,7,55.2571895,-25.729733,2025-03-08,Joanbury
c084bbec-dafd-4c62-b5f9-3a319d16130d,"Stage home grow short home.",Closed,90,-77.245699,-97.005199,2024-06-13,Wheelerbury
c0910585-d8bc-4570-94e9-fa0eef5dcb60,"Range catch big cost into decide old.","Under Investigation",74,-31.3131735,109.002694,2025-02-19,"West James"
c0910bb0-f080-4461-8917-65526fe0f61d,"Candidate our claim.",Open,33,50.8173875,10.562039,2024-07-08,"West Nicholasside"
c1b302c4-7c7e-45e1-8d07-d02a3685f894,"Base party do knowledge new.",Open,14,58.7405295,125.403641,2025-01-02,Alexandershire
c1bde3e2-9a60-4215-bd38-9a28b4521b37,"Single represent decision deal suddenly system picture.",Closed,27,58.191648,170.634665,2024-08-22,Jonestown
c1ef97a7-dbf7-4ad3-bc3b-f37bdff4515c,"Doctor state wear serious modern piece family.",Closed,17,-45.2795875,110.143131,2025-02-13,"New Robertfurt"
c1faae9e-5206-4374-b5e4-f25fc0f59692,"Court lawyer author responsibility require organization.","Under Investigation",38,-10.5356825,-179.894003,2024-10-06,"New Daniel"
c203a013-b7a6-491f-a6a7-56e94a44a040,"Drive anyone clear management especially bag cultural.","Under Investigation",32,-37.664188,46.077583,2024-09-21,"South Kevin"
c230b83e-e0dc-4a45-bbac-29a824ff09e3,"Trouble hope religious economic kid production.",Closed,17,4.18192,143.341973,2025-01-18,"North Lance"
c2849d2d-e2a3-40aa-a275-375b2e1418fe,"Without themselves in.","Under Investigation",25,-72.909103,-144.78691,2025-01-04,Samanthaside
c32f3076-c1b9-4f72-965a-e93d1de6f165,"Change available apply mind.",Open,7,45.523014,55.952291,2025-05-17,Rogerschester
c363389b-3ea9-4e1c-b13b-168e1735d685,"Yet country billion often happen despite I.",Open,6,49.6119115,-38.628318,2024-08-10,"West Rebeccafort"
c39b75b1-9dc7-4cda-8f77-34c02319b192,"Game tax once.",Closed,24,71.005542,154.49962,2024-08-03,Perryview
c3a02e58-26e3-4838-95cd-c7f259701bb3,"Seven dinner itself early indicate night.",Closed,26,-84.2568155,72.726817,2024-11-30,"North Ruth"
c4424d89-1d4d-4128-90d6-48cd9e898b24,"Light above talk machine past resource matter.",Closed,28,-9.7589835,-49.910359,2025-02-08,Toddland
c49aec2b-647f-4d20-a161-2595e83a5c92,"Black special I.",Open,25,-88.741613,-95.895248,2024-10-22,"West Danielfurt"
